trip_id;route_id;service_id;trip_headsign;direction_id;wheelchair_accessible;bike_slots
0003194692024090920250627;3;42024090920250627;Trento. Autostazione;1;0;0
0003245552024120820250316;326;6202024120820250316;Male';1;0;0
0003196552024090920250627;151;92024090920250627;Trento. Autostazione;1;0;0
0003235502024090920250627;717;72024090920250627;Bassano Del Grappa;0;0;0
0003230212024090920250627;188;42024090920250627;Levico T. Via Avancini;0;0;0
0003226832024090920250627;132;22024090920250627;Ronchi Valsugana;0;0;0
0003226052024090920250627;84;92024090920250627;Centrale di Bedollo;1;0;0
0003220282024090920250627;110;72024090920250627;Rovereto. Via Manzoni;0;0;0
0003243152024090920250627;366;62024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003245742024090920250627;326;92024090920250627;Belvedere;0;0;0
0003265242024102120250627;55;822024102120250627;Trento. Autostazione;1;0;0
0003211082024090920250627;171;62024090920250627;Pregasina;0;0;0
0003194492024090920250627;120;42024090920250627;Sover;0;0;0
0003221762024090920250627;196;52024090920250627;Mezzomonte;1;0;0
0003241322024090920250627;375;92024090920250627;Cles. Autostazione;1;0;0
0003241992024090920250627;364;72024090920250627;Fondo. Via Garibaldi;0;0;0
0003261032024090920250627;638;12024090920250627;Ora-Staz. Fs;1;0;0
0003215392024090920250627;203;22024090920250627;Ometto;0;0;0
0003201572024090920250627;171;62024090920250627;Baitoni;0;0;0
0003207012024090920250627;76;72024090920250627;Viote;0;0;0
0003255762024090920250627;417;42024090920250627;Torbole;1;0;0
0003248032024090920250627;401;22024090920250627;Tres;0;0;0
0003196012024090920250627;604;72024090920250627;Cavalese. Autostazione;1;0;0
0003219532024090920250627;231;62024090920250627;Rovereto. Sc.Medie Negrelli;1;0;0
0003260852024090920250627;638;22024090920250627;Ora-Staz. Fs;1;0;0
0003216932024090920250627;503;92024090920250627;Ala. Staz. Fs.;0;0;0
0003238782024090920250627;618;42024090920250627;Mis;1;0;0
0003194202024090920250627;120;72024090920250627;Cavalese. Autostazione;0;0;0
0003191872024090920250627;7;22024090920250627;Sicina;0;0;0
0003229962024090920250627;188;22024090920250627;Levico T. Via Avancini;0;0;0
0003259862024090920250627;693;22024090920250627;Trento. Staz. Fs;1;0;6
0003203512024090920250627;80;52024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003221642024122320250214;231;5902024122320250214;Brentonico;1;0;0
0003243622024090920250627;368;52024090920250627;Sfruz;0;0;0
0003203982024090920250627;157;72024090920250627;Tione. Autostazione;1;0;0
0003204582024090920250627;175;22024090920250627;Vigo Cavedine;0;0;0
0003240922024090920250627;345;72024090920250627;Mezzolombardo;1;0;0
0003214332024090920250627;200;5902024090920250627;Pilcante;0;0;0
0003229762024090920250627;188;4512024090920250627;Levico T. Via Avancini;0;0;0
0003232432024090920250627;494;22024090920250627;Baselga. Municipio;0;0;0
0003215492024090920250627;215;42024090920250627;Rovereto. Via Manzoni;1;0;0
0003199152024090920250627;300;62024090920250627;Civezzano. Scuola Media;0;0;0
0003227522024090920250627;177;92024090920250627;Kamauz;0;0;0
0003219382024090920250627;231;52024090920250627;Saccone;0;0;0
0003216042024090920250627;181;42024090920250627;Trento. Autostazione;1;0;0
0003243802024090920250627;397;22024090920250627;Portolo;0;0;0
0003240392024090920250627;345;22024090920250627;Molveno;0;0;0
0003217852024090920250627;634;42024090920250627;Trento. Autostazione;1;0;0
0003208222024090920250627;164;52024090920250627;Strada;1;0;0
0003255652024090920250627;423;22024090920250627;Riva Del G. Autostazione;0;0;0
0003234392024090920250627;640;42024090920250627;Via S.Pietro 82-Villa Rosa;0;0;0
0003265212024102120250627;55;62024102120250627;S.Michele;0;0;0
0003238542024090920250627;116;52024090920250627;Ronco Chiesa;0;0;0
0003228882024090920250627;520;92024090920250627;Borgo V. Valli;0;0;0
0003228342024090920250627;520;22024090920250627;Trento. Autostazione;1;0;0
0003232852024090920250627;309;502024090920250627;Falesina;0;0;0
0003213082024090920250627;636;72024090920250627;Campo Carlo Magno;0;0;0
0003205292024090920250627;134;72024090920250627;Trento. Autostazione;1;0;0
0003193962024090920250627;120;52024090920250627;Civezzano. Scuola Media;1;0;0
0003191732024090920250627;130;22024090920250627;Fiera di Primiero;0;0;0
0003199382024090920250627;340;22024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003251832024090920250627;368;822024090920250627;Sfruz;0;0;0
0003217392024090920250627;634;72024090920250627;Rovereto. Via Paoli;1;0;0
0003209432024090920250627;71;22024090920250627;Ponte Arche Autostazione;1;0;0
0003244762024120820250316;332;6232024120820250316;Passo Tonale;0;0;0
0003233472024090920250627;309;502024090920250627;Pergine V. Intermodale;1;0;0
0003228682024090920250627;520;72024090920250627;Borgo V. Valli;0;0;0
0003234472024090920250627;640;22024090920250627;Zivignago. Paese;0;0;0
0003227462024090920250627;90;412024090920250627;Loc. Lochere;0;0;0
0003193052024090920250627;1;22024090920250627;Trento. Autostazione;1;0;0
0003218982024090920250627;215;52024090920250627;Pozzacchio;0;0;0
0003219482024090920250627;233;92024090920250627;Crosano. Bivio;0;0;0
0003249112024090920250627;375;62024090920250627;Fondo. Via Garibaldi;0;0;0
0003222342024090920250627;507;52024090920250627;Ala. Staz. Fs.;0;0;0
0003216282024090920250627;110;22024090920250627;Trento. Autostazione;1;0;0
0003242702024090920250627;366;92024090920250627;Cles. Autostazione;0;0;0
0003197832024090920250627;120;52024090920250627;Trento. Staz. Fs;1;0;0
0003227302024090920250627;90;92024090920250627;Barco;0;0;0
0003197502024090920250627;343;42024090920250627;Mezzocorona Ferr.;1;0;0
0003221922024090920250627;186;52024090920250627;Trento. Autostazione;1;0;0
0003225222024090920250627;634;72024090920250627;Bolognano;0;0;0
0003231022024090920250627;132;6372024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003260812024090920250627;638;42024090920250627;Ora-Staz. Fs;1;0;0
0003215672024090920250627;194;62024090920250627;Aldeno;0;0;0
0003230502024090920250627;552;52024090920250627;Roncogno;0;0;0
0003246432024120820250316;336;6232024120820250316;Fucine;1;0;0
0003255472024090920250627;423;22024090920250627;Riva Del G. Autostazione;0;0;0
0003215502024090920250627;215;42024090920250627;Pozzacchio;0;0;0
0003244812024090920250627;332;42024090920250627;Vermiglio. Nord;0;0;0
0003208772024090920250627;171;62024090920250627;Riva Del G.Autostazione;1;0;0
0003206832024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003260682024090920250627;638;42024090920250627;Cavalese. Autostazione;0;0;0
0003217492024090920250627;110;72024090920250627;Rovereto. Via Manzoni;0;0;0
0003243112024090920250627;366;22024090920250627;Dercolo. Bivio;0;0;0
0003201792024090920250627;171;62024090920250627;Tiarno di Sopra;0;0;0
0003263872024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003221722024090920250627;181;22024090920250627;Cimone. Bivio Pietra;1;0;0
0003259832024090920250627;693;22024090920250627;Borgo Valsugana-C.Intermodale;0;0;6
0003210402024090920250627;157;72024090920250627;Tione. Autostazione;1;0;0
0003222822024090920250627;196;62024090920250627;Rovereto. Staz. Fs;1;0;0
0003227402024090920250627;177;92024090920250627;Roveda. Bivio;1;0;0
0003219642024090920250627;194;52024090920250627;Aldeno;0;0;0
0003220262024090920250627;110;52024090920250627;Rovereto. Via Manzoni;0;0;0
0003207052024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003245992024090920250627;330;62024090920250627;Male';1;0;0
0003206312024090920250627;134;72024090920250627;Riva Del G. Viale Martiri;0;0;0
0003240852024090920250627;345;52024090920250627;Mezzolombardo;1;0;0
0003210542024090920250627;134;42024090920250627;Riva Del G.Autostazione;0;0;0
0003216972024090920250627;503;52024090920250627;Avio-Carabinieri;0;0;0
0003195502024090920250627;151;62024090920250627;Bosco di Civezzano;0;0;0
0003229102024090920250627;520;22024090920250627;Borgo V. Valli;0;0;0
0003260742024090920250627;638;22024090920250627;Ora-Staz. Fs;1;0;0
0003220302024090920250627;634;72024090920250627;Bolognano;0;0;0
0003192182024090920250627;117;4512024090920250627;Cavalese. Autostazione;0;0;0
0003194242024090920250627;63;62024090920250627;Facendi. Via S.Antonio;0;0;0
0003248622024090920250627;357;22024090920250627;Lanza di Rumo;0;0;0
0003191832024090920250627;7;22024090920250627;Sicina;0;0;0
0003260612024090920250627;638;4512024090920250627;Ora-Staz. Fs;1;0;0
0003226022024090920250627;84;92024090920250627;Regnana;0;0;0
0003219062024090920250627;215;62024090920250627;Anghebeni;0;0;0
0003199482024090920250627;343;52024090920250627;Faedo. Pineta;0;0;0
0003217222024090920250627;110;72024090920250627;Trento. Autostazione;1;0;0
0003222442024090920250627;526;62024090920250627;Luserna;0;0;0
0003241032024090920250627;345;5902024090920250627;Molveno;0;0;0
0003213642024090920250627;196;22024090920250627;Folgaria. P.Le N.Unite;0;0;0
0003240372024090920250627;345;52024090920250627;Trento. Autostazione;1;0;0
0003242672024090920250627;366;52024090920250627;Cles. Autostazione;0;0;0
0003225182024090920250627;580;52024090920250627;Ponzolotti;0;0;0
0003235252024090920250627;522;72024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003231222024090920250627;177;402024090920250627;Pergine V. Intermodale;1;0;0
0003221862024090920250627;181;42024090920250627;Trento. Autostazione;1;0;0
0003214372024090920250627;200;62024090920250627;Pilcante;0;0;0
0003229722024090920250627;188;42024090920250627;Tenna;1;0;0
0003207522024090920250627;71;72024090920250627;Trento. Autostazione;1;0;0
0003244932024090920250627;336;22024090920250627;Peio;0;0;0
0003236162024090920250627;116;62024090920250627;Caoria;0;0;0
0003220792024090920250627;634;42024090920250627;Bolognano;0;0;0
0003228262024090920250627;69;72024090920250627;Baselga di Pine'. Lago;0;0;0
0003262582024091020250627;420;22024091020250627;Riva Del G. Autostazione;0;0;0
0003243692024090920250627;368;72024090920250627;Sfruz;0;0;0
0003265292024102520250627;364;52024102520250627;Dovena;1;0;0
0003218542024090920250627;198;22024090920250627;Serrada. Via Pasubio;1;0;0
0003217502024090920250627;110;4512024090920250627;Rovereto. Via Manzoni;0;0;0
0003204352024090920250627;157;4512024090920250627;Baitoni;0;0;0
0003228302024090920250627;520;5902024090920250627;Borgo V. Valli;0;0;0
0003227342024090920250627;90;402024090920250627;Levico Terme Autostazione;1;0;0
0003241142024090920250627;375;92024090920250627;Cles. Autostazione;1;0;0
0003196672024090920250627;120;52024090920250627;Molina di Fiemme;0;0;0
0003263642024120120250627;695;22024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003263192024092620250627;340;22024092620250627;Rovere'. Trentinalatte;0;0;0
0003255102024090920250627;423;62024090920250627;Riva Del G. Autostazione;0;0;0
0003227632024090920250627;69;22024090920250627;Trento. Autostazione;1;0;0
0003233012024090920250627;169;42024090920250627;Samone;0;0;0
0003216122024090920250627;181;4512024090920250627;Aldeno;0;0;0
0003247992024090920250627;401;92024090920250627;Vervo' Centro Sportivo Parch.;0;0;0
0003263952024093020241130;717;72024093020241130;Trento. Staz. Fs;1;0;0
0003205402024090920250627;134;22024090920250627;Riva Del G.Autostazione;0;0;0
0003242852024090920250627;366;22024090920250627;Cles. Autostazione;0;0;0
0003212542024090920250627;636;22024090920250627;Campo Carlo Magno;0;0;0
0003209272024090920250627;71;72024090920250627;Tione. Autostazione;0;0;0
0003224852024090920250627;233;62024090920250627;Saccone;0;0;0
0003193022024090920250627;1;72024090920250627;Trento. Autostazione;1;0;0
0003263242024093020241130;717;12024093020241130;Bassano Del Grappa;0;0;0
0003232372024090920250627;69;52024090920250627;Montesover;0;0;0
0003252732024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003235392024090920250627;138;822024090920250627;Fiorè;0;0;0
0003260662024090920250627;638;72024090920250627;Cavalese. Autostazione;0;0;0
0003242932024090920250627;366;72024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003216822024090920250627;110;72024090920250627;Rovereto. Via Manzoni;0;0;0
0003246712024090920250627;336;72024090920250627;Male';1;0;0
0003263342024093020241130;717;12024093020241130;Bassano Del Grappa;0;0;0
0003248962024090920250627;401;62024090920250627;Taio. Plesso Scolastico;1;0;0
0003220972024090920250627;507;52024090920250627;Ala. Staz. Fs.;0;0;0
0003191712024122320250316;316;22024122320250316;Moena Albergo Trentino;1;0;0
0003225262024090920250627;580;42024090920250627;Ala. Staz. Fs.;1;0;0
0003263852024093020241130;717;22024093020241130;Primolano. Staz. Fs;1;0;0
0003227182024090920250627;184;42024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003263302024093020241130;717;22024093020241130;Bassano Del Grappa;0;0;0
0003260702024090920250627;638;22024090920250627;Ora-Staz. Fs;1;0;0
0003215332024090920250627;215;62024090920250627;Pian Delle Fugazze;0;0;0
0003252912024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003234512024090920250627;640;22024090920250627;Pergine V. Intermodale;1;0;0
0003238552024090920250627;116;62024090920250627;Berni;0;0;0
0003196372024090920250627;1;22024090920250627;Trento. Autostazione;1;0;0
0003202382024090920250627;155;22024090920250627;Bivedo;0;0;0
0003200992024090920250627;159;52024090920250627;Ponte Arche Autostazione;1;0;0
0003218792024090920250627;503;42024090920250627;Avio. Via M.Baldo;0;0;0
0003236662024090920250627;102;22024090920250627;Arten;1;0;0
0003238492024090920250627;116;72024090920250627;Fiera di Primiero;1;0;0
0003222792024090920250627;203;5552024090920250627;Albaredo;1;0;0
0003228402024090920250627;520;42024090920250627;Pergine V. Intermodale;0;0;0
0003227442024090920250627;90;6512024090920250627;Levico Terme Autostazione;1;0;0
0003246392024120820250316;332;6212024120820250316;Male';1;0;0
0003241512024090920250627;375;22024090920250627;Passo Mendola;0;0;0
0003248942024090920250627;375;62024090920250627;Fondo. Via Garibaldi;0;0;0
0003219602024090920250627;231;52024090920250627;Brentonico;1;0;0
0003205872024090920250627;161;52024090920250627;Ponte Arche Autostazione;1;0;0
0003206352024090920250627;134;22024090920250627;Riva Del G. Viale Martiri;0;0;0
0003249512024090920250627;336;52024090920250627;Fucine;0;0;0
0003203272024090920250627;80;62024090920250627;Trento. Autostazione;1;0;0
0003240812024090920250627;345;22024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003210502024090920250627;157;402024090920250627;Tione. Autostazione;1;0;0
0003204272024090920250627;157;52024090920250627;Baitoni;0;0;0
0003241022024120820250316;345;6212024120820250316;Mezzocorona-Staz.Fs;1;0;0
0003259462024090920250627;693;22024090920250627;Borgo Valsugana-C.Intermodale;0;0;6
0003228972024090920250627;520;92024090920250627;Borgo V. Valli;0;0;0
0003207832024090920250627;155;22024090920250627;Ponte Arche Autostazione;1;0;0
0003264692024101820250627;134;12024101820250627;Trento. Autostazione;1;0;0
0003231312024090920250627;177;62024090920250627;Hacleri;0;0;0
0003215432024090920250627;203;22024090920250627;Rovereto. Via Manzoni;1;0;0
0003244752024090920250627;336;22024090920250627;Fucine;1;0;0
0003215782024090920250627;181;72024090920250627;Trento. Autostazione;1;0;0
0003196472024090920250627;60;92024090920250627;Verla;1;0;0
0003243462024090920250627;368;6462024090920250627;Credai;0;0;0
0003207402024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003213602024090920250627;196;322024090920250627;Rovereto. Staz. Fs;1;0;0
0003242632024090920250627;703;62024090920250627;Mezzolombardo. Sc. Media;0;0;0
0003243392024090920250627;366;52024090920250627;Sporminore;1;0;0
0003242162024090920250627;378;822024090920250627;Cles. Autostazione;1;0;0
0003214112024090920250627;231;22024090920250627;Rovereto. Via Manzoni;1;0;0
0003234332024090920250627;640;4512024090920250627;Pergine V. Intermodale;1;0;0
0003243972024090920250627;354;92024090920250627;Mechel;0;0;0
0003237392024090920250627;108;72024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003207562024090920250627;134;42024090920250627;Riva Del G.Autostazione;0;0;0
0003260002024090920250627;693;22024090920250627;Levico Terme. Staz. Fs;0;0;6
0003217972024090920250627;186;52024090920250627;Centa;0;0;0
0003206022024090920250627;71;72024090920250627;Tione. Autostazione;0;0;0
0003212502024090920250627;636;22024090920250627;Campo Carlo Magno;0;0;0
0003264112024120120250627;691;22024120120250627;Trento. Staz. Fs;1;0;6
0003230282024090920250627;494;72024090920250627;Trento. Autostazione;1;0;0
0003248812024090920250627;345;42024090920250627;S.Michele;1;0;0
0003236282024090920250627;618;22024090920250627;Sagron;0;0;0
0003238072024090920250627;102;42024090920250627;Feltre. Staz. Fs;0;0;0
0003246302024090920250627;336;22024090920250627;Peio;0;0;0
0003222272024090920250627;181;92024090920250627;Aldeno;0;0;0
0003216862024090920250627;507;62024090920250627;Ala. Staz. Fs.;0;0;0
0003202992024090920250627;71;4512024090920250627;Tione. Autostazione;0;0;0
0003263602024120120250627;695;22024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003252842024090920250627;352;22024090920250627;Mezzana. Ftm;0;0;6
0003202522024090920250627;71;22024090920250627;Ponte Arche Autostazione;1;0;0
0003253072024090920250627;352;22024090920250627;Male' Ferrovia;0;0;6
0003255142024090920250627;423;22024090920250627;Riva Del G. Autostazione;0;0;0
0003216162024090920250627;181;42024090920250627;Garniga Terme;0;0;0
0003218392024090920250627;110;22024090920250627;Trento. Autostazione;1;0;0
